WKT,kenyaopendata:Acreage,kenyaopendata:Acreage per enrolment,kenyaopendata:Boys Toilets,kenyaopendata:Code,kenyaopendata:Costituency,kenyaopendata:Day or Boarding,kenyaopendata:District,kenyaopendata:Division,kenyaopendata:GOK TSC Female,kenyaopendata:GOK TSC Male,kenyaopendata:Girls Toilets,kenyaopendata:Girls/Boys/Mixed,kenyaopendata:Level of Education,kenyaopendata:Local Authority Female,kenyaopendata:Local Authority Female Teachers,kenyaopendata:Local Authority Male,kenyaopendata:Local Authority Male Teachers,kenyaopendata:Location,kenyaopendata:Non Teaching Staff Female,kenyaopendata:Non Teaching Staff Male,kenyaopendata:Non-Teaching Staff Female,kenyaopendata:Non-Teaching Staff Male,kenyaopendata:Ordinary or Special,kenyaopendata:Other Female Teachers,kenyaopendata:Other Male Teachers,kenyaopendata:Others Female,kenyaopendata:Others Male,kenyaopendata:PTA BOG Female,kenyaopendata:PTA BOG Male,kenyaopendata:PTA Board of Governors Female Teacher,kenyaopendata:PTA Board of Governors Male Teacher,kenyaopendata:Province,kenyaopendata:Public or Private,kenyaopendata:Pupil Classroom Ratio,kenyaopendata:Pupil Teacher Ratio,kenyaopendata:Pupil Toilet Ratio,kenyaopendata:School Address,kenyaopendata:School Institution Type_1,kenyaopendata:School Institution Type_2,kenyaopendata:School Institution Type_3,kenyaopendata:School Sponsor,kenyaopendata:School Zone,kenyaopendata:Sponsor of School,kenyaopendata:Status of School,kenyaopendata:Sublocation,kenyaopendata:TSC Female Teachers,kenyaopendata:TSC Male Teachers,kenyaopendata:Teachers Toilets,kenyaopendata:Total Boys,kenyaopendata:Total Enrolment,kenyaopendata:Total Enrolment 2007,kenyaopendata:Total Girls,kenyaopendata:Total Number of Classrooms,kenyaopendata:Total Teaching staff,kenyaopendata:Total Toilets,kenyaopendata:official_name,osm:_timestamp,osm:_user,osm:accessibility,osm:addr:city,osm:addr:postcode,osm:addr:street,osm:amenity,osm:boundary_type:Constituency_boundary,osm:boundary_type:Ward_boundary,osm:building,osm:building:blocks,osm:building:classroom,osm:building:classrooms,osm:building:levels,osm:building:material,osm:building:roof,osm:condition,osm:contact:address,osm:contact:email,osm:contact:phone,osm:contact:website,osm:designation,osm:education:accessibility,osm:education:boarding,osm:education:bom_employed,osm:education:bom_how_many,osm:education:committees,osm:education:curriculum,osm:education:description,osm:education:exam_affiliate,osm:education:exam_center,osm:education:extra_drama,osm:education:extra_music,osm:education:extra_other,osm:education:extra_scouts,osm:education:extra_sports,osm:education:fees,osm:education:fees_admission,osm:education:fees_exam,osm:education:fees_level,osm:education:fees_level1,osm:education:fees_level2,osm:education:fees_level3,osm:education:fees_level4,osm:education:fees_level5,osm:education:fees_level6,osm:education:fees_lunch,osm:education:fees_optional,osm:education:fees_other,osm:education:fees_others,osm:education:fees_per_year,osm:education:fees_sponsored,osm:education:fees_trip,osm:education:gender_type,osm:education:government_grants,osm:education:government_registered,osm:education:male,osm:education:management_commitee,osm:education:management_committee,osm:education:mean_score,osm:education:nemis_code,osm:education:num_classes,osm:education:operate_as,osm:education:other,osm:education:parents_teachers_association,osm:education:program_WASH,osm:education:program_computers,osm:education:program_counseling,osm:education:program_counselling,osm:education:program_description,osm:education:program_feeding,osm:education:program_feeding_description,osm:education:program_handwashing,osm:education:program_orphans,osm:education:program_other,osm:education:program_rain,osm:education:program_sanitary_towel,osm:education:program_scouting,osm:education:program_special_needs,osm:education:program_specialneeds,osm:education:program_sports,osm:education:pta,osm:education:sanitary_towel_distribution,osm:education:school_head,osm:education:special_needs,osm:education:staff_female,osm:education:staff_male,osm:education:student_age_range,osm:education:student_disable,osm:education:student_female,osm:education:student_male,osm:education:students,osm:education:students_female,osm:education:students_male,osm:education:supported_by,osm:education:teachers,osm:education:teachers_female,osm:education:teachers_male,osm:education:teachers_trained,osm:education:teachers_tsc,osm:education:teachers_tsc_registered,osm:education:teachers_under_going_training,osm:education:teachers_undergoing_training,osm:education:teachers_untrained,osm:education:tsc_employed,osm:education:tsc_how_many,osm:education:type,osm:electricity:operational_status,osm:electricity_operational_status,osm:health_facility:referals,osm:id,osm:image,osm:image:classroom,osm:image:compound,osm:image:other,osm:image:outside,osm:image:sign_post,osm:is_in:constituency,osm:is_in:estate,osm:is_in:village,osm:is_in:ward,osm:leisure,osm:location,osm:media:camera_device_number,osm:media:camera_number,osm:media:video_device_number,osm:media:video_number,osm:medical_staff:counsellor,osm:medical_staff:description,osm:name,osm:official_name,osm:opening_hours,osm:operational_status,osm:operational_status:electricity,osm:operator,osm:operator:description,osm:operator:funding,osm:operator:name,osm:operator:type,osm:operator_type,osm:place:village,osm:playground,osm:playground:arranged_name,osm:polling_station,osm:polling_station:accessibility,osm:polling_station:election_year,osm:polling_station:nearest_health_centre,osm:polling_station:nearest_police_station,osm:polling_station:registered_voters,osm:polling_station:source,osm:polling_station:type,osm:polling_station:type_description,osm:registered_voters,osm:security:gbv_support,osm:source,osm:toilet:arranged_name,osm:toilet:present,osm:toilet:teachers,osm:toilets,osm:toilets:female,osm:toilets:for:female,osm:toilets:for:male,osm:toilets:for:teacher,osm:toilets:handwashing,osm:toilets:male,osm:toilets:teachers,osm:water:source,osm:water_source,osm:website
"MULTIPOINT ((36.779638 -1.316159))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/04/29,muindre,foot,,,,school,,,,,,,,ironsheets,ironsheets,,P.O Box 52305-00200,teresiakilingisi@yahoo.com,"0700640819",,,,,,,,8_4_4,,,,,,,,,"4500",,,,1500 per term,1500 per term,1500 per term,,,,,,,,,,,mixed,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,"40","19","21",,"4","3","1","2",,,,,,,,pre_primary,always,,,node/2952187218,,https://lh4.googleusercontent.com/-oEJxQnuW_To/VSvk89NFifI/AAAAAAAAEAM/ySgsbxLHA5w/w758-h569-no/IMG_1500.JPG,https://lh4.googleusercontent.com/-kb8IItvNo7U/VSvk5vPYJyI/AAAAAAAAEAE/0YfiK0zTOps/w758-h569-no/IMG_1503.JPG,,https://lh4.googleusercontent.com/-XWmapz9O2iU/VSvk4PeGsBI/AAAAAAAAD_8/MRNneq2MEJQ/w758-h569-no/IMG_1502.JPG,,,,,,,kibera,,,,,,,FPFK Gatwekera School,,,,,,,,FPFK Gatwekera,religious,,Gatwekera,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.778912 -1.317247),(36.77521 -1.30964))",,,"1",,LANGATA,,NAIROBI,KIBERA,"0","0","1",,PRIMARY SCHOOL,"0",,"0",,SERA NGOMBE,,,"0","0",,,,"0","0","2","2",,,NAIROBI,,"15","18.8","37.5",,MIXED,DAY ONLY,ORDINARY,,,RELIGIOUS ORGANIZATION,PRIVATE,,,,"1","0","75",,"0","5",,"0",GALILAYA C. O. MISSION ACADEMY PRI SCH.,2021/08/26,Peter Agenga,foot,,,,school,,,,,,,,cement_block,iron_sheet,,,,"0727773247",,,,,,,,8_4_4,,,,,,,,,,,,,,,,"1,200 per term","1,500 per term",,,,,,,,,mixed,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,"25","17","8",,"2","1","1",,,,,,,,,primary,often,,,node/2952187220,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Galilaya%20Academy/Classroom.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Galilaya%20Academy/Compound.JPG,,,,,,,,,kibera,,,,,,,Galilaya Educational Centre,GALILAYA C. O. MISSION ACADEMY PRI SCH.,,,,,,,,private,,Gatwekera,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.784104 -1.313845))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/26,Peter Agenga,small_cars,,,,school,,,,,,,,iron_sheet,iron_sheet,,P.O Box 21681-00200,g.hands@gmail.com,"0725938742",,,,,,,,8_4_4,,,no,,,,,,"4500",,,,1500 per term,1500 per term,1500 per term,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,"92","45","47",,"2","2",,,,,,,,,,pre_primary,never,,,node/2952187221,,,,,,,,,,,,kibera,,,,,,,Gifted Hands Educational Centre,,,,,,,,Gifted Hand CBO,cbo,,Gatwekera,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.781007 -1.314894))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/02,fondolucy,"big_vehicles,foot",,,,school,,,,,,,,cement_block,iron_sheet,,"P.O Box 10258-00100, Nairobi",Vincent@globalonefoundation.org,"707771964",,,,,,,,"2_6_3_3_3,8_4_4",,,,,,,,,"5100","500","200","5100",,"5100",,,,,,,,,,,,mixed,no,mgcsd,,,yes,"278",yes,,day_school,,,,,,yes,,yes,,,,Computer classes,,yes,,,,,,,,,,,,,,,"536","274","262",,"14","9","5","6",,"3","2",,"1",,,primary,often,,,node/2952187223,,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624868373834.jpg,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624868365568.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/The%20Global%20One%20Kibera%20School/Sign.JPG,,,,,,,,kibera,,,,,,,Global One Kibera School,,,,,,,,,ngo,,,outside_public_arranged,Karama in Fort Jesus,,,,,,,,,,,,,Jasho Letu Bio Center,outside_public_arranged,,,,,,,yes,,,,water_tank,
"MULTIPOINT ((36.780547 -1.317543))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/01/03,JamesLC,foot,,,,school,,,,,,,,cement_block,ironsheets,,P.O Box 16104-0610,kenotieno74@yahoo.com,"0715184699",,,,,,,,8_4_4,,,,,,,,,"7500",,,,,,,,,3500 per term,,,,,,,,mixed,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,"18","12","6",,"6","2","4",,,,,,,,,secondary,always,,,node/2952187224,,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Golden%20Light%20Secondary%20School/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Golden%20Light%20Secondary%20School/Sign.JPG,,,,,,,kibera,,,,,,,Golden Light Secondary,,,,,,,,Golden Light Educational And Rehabilitation Centre,cbo,,Gatwekera,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.782582 -1.315375))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/25,fondolucy,foot,,,,school,,,yes,,,,"1",iron_sheet,iron_sheet,,"P O Bo 8361-00100, Nairobi",info@kiberahamlets.org,"0723582868",,,,,,,,8_4_4,,,,,,,,,,,,,,,,,,,,,,,,yes,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,yes,,,,,,,,,,"110","70","40",,"4","4","0",,,,,,,,,pre_primary,always,,,node/2952187226,,,,,,,,,,,,kibera,,,,,,,Kibera Hamlets,,,,,,,,Kibera Hamlets,ngo,,Gatwekera,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.782237 -1.3152))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/16,mueschel,,,,,school,,,,,,,"1","iron_sheet,concrete",iron_sheet,,,,"0727445389",,,,,,,,2_6_3_3_3,,,,yes,yes,,yes,yes,yes,,"50",,"5400",,,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,day_school,,,,,,yes,,yes,school_fees,,,,,,,,,,yes,,Vincent Kigode,,,,,,,,"75","35","40",,"3","2","1","3",,"3",,,,,,pre_primary,always,,,node/2952187229,,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624874732483.jpg,,,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624874866431.jpg,,,,,,,kibera,,,,,,,Kimmta Academy,,,,,,Banda,,Kimmta,cbo,,,,,,,,,,,,,,,,,Tosa one,,,arranged,,,,,,,,,water_tank,
"MULTIPOINT ((36.790449 -1.312382))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/31,fondolucy,big_vehicles,,,,school,,,,,,,,cement_block,iron_sheet,,P.O Box 73154-00200,,"0736211779",,,,,,,,8_4_4,,,,yes,yes,,yes,yes,"15000",,,,,,,,,"15000",,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,"220","120","100",,"12","7","5",,,,,,,,,secondary,always,,,node/2952187232,,,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Mashimoni%20Squaters%20Primary%20School/building.JPG,,,,,,,,kibera,,,,,,,Mashimoni Squatters Secondary School,,,,,,The school is runned by AIC church in partnership with the foundation,,Balcraig Foundation,ngo,,Kambi Muru,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.781367 -1.314887))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/25,muindre,foot,,,,school,,,,,,,,mud,iron_sheet,,,,,,,,,,,,8_4_4,,,,,,,,,"4500",,,,1500 per term,1500 per term,1500 per term,,,,,,,,,,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25","11","14",,"2","2","0",,,,,,,,,pre_primary,often,,,node/2952206939,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Katwekera%20PAG/Classroom.JPG,,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Katwekera%20PAG/Signpost.JPG,,,,,,,kibera,,,,,,,St John PAG Nursery,,,,,,,,,private,,Gatwekera,,,,,,,,,,,,,,,Public toilet,arranged,,,,,,,,,,,,
"MULTIPOINT ((36.78228 -1.314512))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/01/03,JamesLC,big_vehicles,,,,school,,,,,,,"1",ironsheets,ironsheets,,P.O Box 1186-00100,,"0722797085",,,,,,,,8_4_4,,,,,,,,,"21000",,,,,,,,,"7000",,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,"68","34","34",,"5","1","4",,,,,,,,,secondary,always,,,node/2952206941,,,,,,,,,,,,kibera,,,,,,,St Judy Community Centre,,,,,,,,,private,,Gatwekera,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.794441 -1.311978))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/02,fondolucy,foot,,,,school,,,,,,,"1",iron_sheet,iron_sheet,,"P O Box 29738 -00202, Nairobi",bethelfm@gmail.com,"0727088862",,,,,yes,"12",,8_4_4,,,yes,,,,yes,,yes,"500",,,"3150","3150","3600",,,,,,,,,,"1000",mixed,,moe,,,yes,,,,,,,,,,yes,,fees,,,,,,,,,,,yes,,Judith Oloo,,,,,,,,"152","76","76",,"12","6","6","11",,"10","0",,"1",no,,primary,often,,,node/2952263120,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Desert%20Stream%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Desert%20Stream%20School/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Desert%20Stream%20School/sign%20post.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Desert%20Stream%20School/gate.JPG,,,,,,,kibera,,,,,,,Desert Stream School,,,,,,Bethel Family Ministry,,,private_for_profit,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.793007 -1.313084))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/02,fondolucy,foot,,,,school,,,,,,,"1",iron_sheet,iron_sheet,,"P O Box 13369 -00200, Nairobi",elitehighschool@gmail.com,0722 446903,,,,,yes,"32",,8_4_4,,Olympic Primary School,no,yes,,,yes,yes,yes,"500",,,,,,,,,,,,,"26000",,,mixed,,mgcsd,,,,,,,,,,,,,yes,,fees,,,,Computer classes,,yes,,,,,yes,,Nicholas Mulovi,,,,,,,,"300","180","120",,"32","14","18","18",,"18","7",,"6",no,,secondary,often,,,node/2952263121,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Elite%20Visionary%20Educational%20Center/class%201.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Elite%20Visionary%20Educational%20Center/Establishment.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Elite%20Visionary%20Educational%20Center/Douglas.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Elite%20Visionary%20Educational%20Center/building.JPG,,,,,,,kibera,,,,,,,Elite Visionary High School,,,,,,individual,,,private,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.794028 -1.312223))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/31,fondolucy,small_cars,,,,school,,,,,,,"0",mud,iron_sheet,,"P O Box 20860 00202, Nairobi",dorolasoha@yahoo.com,"0721329010",,,,,,,,8_4_4,,,,,,,,,"4500",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,,,fees,,,,,,,,,,,,,,,,,,,,,"21","8","13",,"1","1","0","1",,,,,,,,pre_primary,often,,,node/2952263122,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lasoha%20Community%20Children%20Center/class%201.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lasoha%20Community%20Children%20Center/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lasoha%20Community%20Children%20Center/Teacher.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lasoha%20Community%20Children%20Center/sign%20post.JPG,,,,,,,kibera,,,,,,,Lasoha Pre-school,,,,,,,,Lasoha Community Children Centre,cbo,,Laini Saba,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.793298 -1.312399))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/25,fondolucy,foot,,,,school,,,,,,,"0",concrete,iron_sheet,,"P O Box 35874 - 00200, Nairobi",,"0723507912",,,,,,,,"8_4_4,2_6_3_3",,,,,,,,,"2700",,,,,,,,,,,,,,,,,mixed,,apbet,,,yes,,,,,,,,,,yes,,fees,,,,,,yes,,,,,yes,,,,,,,,,,"104",,,,"5","4","1","3",,,,,,,,primary,often,,,node/2952263123,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/PAG%20Lindi%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/PAG%20Lindi%20School/bulding.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/PAG%20Lindi%20School/Douglas.JPG,,,,,,,,kibera,,,,,,,Lindi PAG Educational Centre,,,,,,PAG Church,,,religious,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.79379 -1.312802))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/31,fondolucy,foot,,,,school,,,,,,,"0",iron_sheet,iron_sheet,,,,"0720587608",,,,,,,,8_4_4,,,,,,,,,"4500",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,"31","18","13",,"2","2","0","1",,,,,,,,pre_primary,often,,,node/2952263124,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Rainbow%20Educational%20Center/Empty%20Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Rainbow%20Educational%20Center/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/PCEA%20Silanga%20High%20School/sign%20post.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/PCEA%20Silanga%20High%20School/gate.JPG,,,,,,,kibera,,,,,,,Raibow Educational Centre,,,,,,,,Four Square Church,religious,,Mashimoni,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.793208 -1.311167))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/31,fondolucy,small_cars,,,,school,,,,,,,"1",iron_sheet,iron_sheet,,"P O Box 28873 -00200, Nairobi",slumcare.cc@gmail.com,0727 056 437,,,,,,,,8_4_4,,,,yes,yes,,yes,yes,,,,,"3300","3900","3900","3900","3900",,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,fees,,,,,,yes,,,,,yes,,,,,,,,,,"310","152","158",,"12","8","4","12",,,,,,,,primary,often,,,node/2952263125,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Slum%20Care%20Community%20Center/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Slum%20Care%20Community%20Center/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Slum%20Care%20Community%20Center/kids.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Slum%20Care%20Community%20Center/sign%20post.JPG,,,,,,,kibera,,,,,,,Slumcare Community Centre,,,,,,,,Slumcare CBO,cbo,,Mashimoni,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.792801 -1.309804))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/31,fondolucy,foot,,,,school,,,,,,,"0",mud,iron_sheet,,"P O Box 5143, Nairobi",,"0716633768",,,,,,,,8_4_4,,,,,,,,,"1800",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,,,,,,,,,,,,,fees,,,,,,,,,,,,,,,,,,,,,"29","13","16",,"2","2","0","0",,,,,,,,pre_primary,often,,,node/2953922776,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Blessed%20Junior%20School/class.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Blessed%20Junior%20School/kids.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Blessed%20Junior%20School/building.JPG,,,,,,,kibera,,,,,,,Little Angels Kids Centre,,,,,,,,Alex Busisia,private,,Mashimoni,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.793247 -1.310387))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/01/03,JamesLC,foot,,,,school,,,,,,,"0",concrete,ironsheets,,"P O Box 40185 -00100, Nairobi",kjgmagoso@yahoo.co.uk,"0725712604",,,,,,,,8_4_4,,,yes,,yes,,,yes,"0",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,yes,yes,,music and drama,fees,,,yes,computer classes,,,yes,,yes,,yes,,,,"3","4",2-15yrs,,,,"6","5","1",,"3","2","1","3",,,,,"6",,,vocational,often,,,node/2953922777,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Magoso%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Magoso%20School/building.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Magoso%20School/gate.JPG,,,,,,,kibera,"2","4",,,,,Magoso School,,Mo-Fr 08:00-17:00,operational,always,,,,Lilian Akinyi,private,,Mashimoni,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
